country,date,sector,value
"Brazil","20/08/2025","International Aviation","0.0214285",
"Brazil","20/08/2025","Domestic Aviation","0.0288899",
"Brazil","20/08/2025","Residential","0.109673",
"Brazil","20/08/2025","Power","0.106717",
"China","20/08/2025","Industry","14.2236",
"China","20/08/2025","Ground Transport","3.03514",
"China","20/08/2025","International Aviation","0.118124",
"China","20/08/2025","Domestic Aviation","0.290969",
"China","20/08/2025","Residential","1.01896",
"China","20/08/2025","Power","16.6139",
"EU27 & UK","20/08/2025","Industry","2.17869",
"EU27 & UK","20/08/2025","Ground Transport","2.39329",
"EU27 & UK","20/08/2025","International Aviation","0.552786",
"EU27 & UK","20/08/2025","Domestic Aviation","0.048219",
"EU27 & UK","20/08/2025","Residential","0.463849",
"EU27 & UK","20/08/2025","Power","1.31426",
"France","20/08/2025","Industry","0.139985",
"France","20/08/2025","Ground Transport","0.325363",
"France","20/08/2025","International Aviation","0.0532431",
"France","20/08/2025","Domestic Aviation","0.0126909",
"France","20/08/2025","Residential","0.0385752",
"France","20/08/2025","Power","0.0185629",
"Germany","20/08/2025","Industry","0.540745",
"Germany","20/08/2025","Ground Transport","0.365847",
"Germany","20/08/2025","International Aviation","0.0988284",
"Germany","20/08/2025","Domestic Aviation","0.00406623",
"Germany","20/08/2025","Residential","0.0585606",
"Germany","20/08/2025","Power","0.394434",
"India","20/08/2025","Industry","2.35283",
"India","20/08/2025","Ground Transport","0.943801",
"India","20/08/2025","International Aviation","0.0368828",
"India","20/08/2025","Domestic Aviation","0.0650632",
"India","20/08/2025","Residential","0.814018",
"India","20/08/2025","Power","4.1656",
"Italy","20/08/2025","Industry","0.147732",
"Italy","20/08/2025","Ground Transport","0.269372",
"Italy","20/08/2025","International Aviation","0.0444549",
"Italy","20/08/2025","Domestic Aviation","0.00816791",
"Italy","20/08/2025","Residential","0.0586433",
"Italy","20/08/2025","Power","0.124679",
"Japan","20/08/2025","Industry","0.833416",
"Japan","20/08/2025","Ground Transport","0.525572",
"Japan","20/08/2025","International Aviation","0.0775722",
"Japan","20/08/2025","Domestic Aviation","0.0308054",
"Japan","20/08/2025","Residential","0.336604",
"Japan","20/08/2025","Power","1.21809",
"ROW","20/08/2025","Industry","13.2331",
"ROW","20/08/2025","Ground Transport","6.75723",
"ROW","20/08/2025","International Aviation","0.900131",
"ROW","20/08/2025","Domestic Aviation","0.192312",
"ROW","20/08/2025","Residential","1.39677",
"ROW","20/08/2025","Power","11.7559",
"Russia","20/08/2025","Industry","1.4257",
"Russia","20/08/2025","Ground Transport","0.530604",
"Russia","20/08/2025","International Aviation","0.0206784",
"Russia","20/08/2025","Domestic Aviation","0.063615",
"Russia","20/08/2025","Residential","0.155822",
"Russia","20/08/2025","Power","1.8208",
"Spain","20/08/2025","Industry","0.115874",
"Spain","20/08/2025","Ground Transport","0.247764",
"Spain","20/08/2025","International Aviation","0.0617003",
"Spain","20/08/2025","Domestic Aviation","0.0103916",
"Spain","20/08/2025","Residential","0.0612597",
"Spain","20/08/2025","Power","0.0672859",
"United Kingdom","20/08/2025","Industry","0.258659",
"United Kingdom","20/08/2025","Ground Transport","0.30942",
"United Kingdom","20/08/2025","International Aviation","0.110176",
"United Kingdom","20/08/2025","Domestic Aviation","0.00543009",
"United Kingdom","20/08/2025","Residential","0.151751",
"United Kingdom","20/08/2025","Power","0.0975336",
"United States","20/08/2025","Industry","3.00642",
"United States","20/08/2025","Ground Transport","4.92649",
"United States","20/08/2025","International Aviation","0.2338",
"United States","20/08/2025","Domestic Aviation","0.44554",
"United States","20/08/2025","Residential","1.04891",
"United States","20/08/2025","Power","5.73505",
"WORLD","20/08/2025","Domestic Aviation","1.16541",
"WORLD","20/08/2025","Ground Transport","19.7245",
"WORLD","20/08/2025","Industry","37.7834",
"WORLD","20/08/2025","International Aviation","1.9614",
"WORLD","20/08/2025","Power","42.7303",
"WORLD","20/08/2025","Residential","5.3446",
"Brazil","21/08/2025","Industry","0.580853",
"Brazil","21/08/2025","Ground Transport","0.611291",
"Brazil","21/08/2025","International Aviation","0.0212903",
"Brazil","21/08/2025","Domestic Aviation","0.0284164",
"Brazil","21/08/2025","Residential","0.109351",
"Brazil","21/08/2025","Power","0.117028",
"China","21/08/2025","Industry","13.9879",
"China","21/08/2025","Ground Transport","3.07614",
"China","21/08/2025","International Aviation","0.119396",
"China","21/08/2025","Domestic Aviation","0.289663",
"China","21/08/2025","Residential","1.02315",
"China","21/08/2025","Power","16.7691",
"EU27 & UK","21/08/2025","Industry","2.105",
"EU27 & UK","21/08/2025","Ground Transport","2.40343",
"EU27 & UK","21/08/2025","International Aviation","0.564996",
"EU27 & UK","21/08/2025","Domestic Aviation","0.0499018",
"EU27 & UK","21/08/2025","Residential","0.496909",
"EU27 & UK","21/08/2025","Power","1.2698",
"France","21/08/2025","Industry","0.0931337",
"France","21/08/2025","Ground Transport","0.326074",
"France","21/08/2025","International Aviation","0.0539063",
"France","21/08/2025","Domestic Aviation","0.0134237",
"France","21/08/2025","Residential","0.0407657",
"France","21/08/2025","Power","0.0123501",
"Germany","21/08/2025","Industry","0.496523",
"Germany","21/08/2025","Ground Transport","0.366764",
"Germany","21/08/2025","International Aviation","0.0982033",
"Germany","21/08/2025","Domestic Aviation","0.00374267",
"Germany","21/08/2025","Residential","0.0750604",
"Germany","21/08/2025","Power","0.362177",
"India","21/08/2025","Industry","2.32954",
"India","21/08/2025","Ground Transport","0.936757",
"India","21/08/2025","International Aviation","0.036398",
"India","21/08/2025","Domestic Aviation","0.0656221",
"India","21/08/2025","Residential","0.803862",
"India","21/08/2025","Power","4.12436",
"Italy","21/08/2025","Industry","0.121787",
"Italy","21/08/2025","Ground Transport","0.273213",
"Italy","21/08/2025","International Aviation","0.0482671",
"Italy","21/08/2025","Domestic Aviation","0.00841025",
"Italy","21/08/2025","Residential","0.0598484",
"Italy","21/08/2025","Power","0.102783",
"Japan","21/08/2025","Industry","0.851741",
"Japan","21/08/2025","Ground Transport","0.525888",
"Japan","21/08/2025","International Aviation","0.080161",
"Japan","21/08/2025","Domestic Aviation","0.0309365",
"Japan","21/08/2025","Residential","0.347835",
"Japan","21/08/2025","Power","1.24488",
"ROW","21/08/2025","Industry","12.6881",
"ROW","21/08/2025","Ground Transport","6.75702",
"ROW","21/08/2025","International Aviation","0.869994",
"ROW","21/08/2025","Domestic Aviation","0.197941",
"ROW","21/08/2025","Residential","1.38921",
"ROW","21/08/2025","Power","11.6585",
"Russia","21/08/2025","Industry","1.44184",
"Russia","21/08/2025","Ground Transport","0.656096",
"Russia","21/08/2025","International Aviation","0.019575",
"Russia","21/08/2025","Domestic Aviation","0.0627639",
"Russia","21/08/2025","Residential","0.164209",
"Russia","21/08/2025","Power","1.84142",
"Spain","21/08/2025","Industry","0.110194",
"Spain","21/08/2025","Ground Transport","0.245925",
"Spain","21/08/2025","International Aviation","0.0653645",
"Spain","21/08/2025","Domestic Aviation","0.0107576",
"Spain","21/08/2025","Residential","0.0616603",
"Spain","21/08/2025","Power","0.0639879",
"United Kingdom","21/08/2025","Industry","0.267394",
"United Kingdom","21/08/2025","Ground Transport","0.310395",
"United Kingdom","21/08/2025","International Aviation","0.114166",
"United Kingdom","21/08/2025","Domestic Aviation","0.00595395",
"United Kingdom","21/08/2025","Residential","0.158102",
"United Kingdom","21/08/2025","Power","0.100828",
"United States","21/08/2025","Industry","2.90431",
"United States","21/08/2025","Ground Transport","4.92828",
"United States","21/08/2025","International Aviation","0.246851",
"United States","21/08/2025","Domestic Aviation","0.484891",
"United States","21/08/2025","Residential","1.0651",
"United States","21/08/2025","Power","5.54026",
"WORLD","21/08/2025","Domestic Aviation","1.21014",
"WORLD","21/08/2025","Ground Transport","19.8949",
"WORLD","21/08/2025","Industry","36.8893",
"WORLD","21/08/2025","International Aviation","1.95866",
"WORLD","21/08/2025","Power","42.5653",
"WORLD","21/08/2025","Residential","5.39963",
"Brazil","22/08/2025","Industry","0.57393",
"Brazil","22/08/2025","Ground Transport","0.609764",
"Brazil","22/08/2025","International Aviation","0.0217649",
"Brazil","22/08/2025","Domestic Aviation","0.0290916",
"Brazil","22/08/2025","Residential","0.108805",
"Brazil","22/08/2025","Power","0.115633",
"China","22/08/2025","Industry","14.116",
"China","22/08/2025","Ground Transport","2.93127",
"China","22/08/2025","International Aviation","0.119544",
"China","22/08/2025","Domestic Aviation","0.291622",
"China","22/08/2025","Residential","1.03141",
"China","22/08/2025","Power","16.5015",
"EU27 & UK","22/08/2025","Industry","1.82002",
"EU27 & UK","22/08/2025","Ground Transport","2.3996",
"EU27 & UK","22/08/2025","International Aviation","0.56793",
"EU27 & UK","22/08/2025","Domestic Aviation","0.0508792",
"EU27 & UK","22/08/2025","Residential","0.535037",
"EU27 & UK","22/08/2025","Power","1.0979",
"France","22/08/2025","Industry","0.143502",
"France","22/08/2025","Ground Transport","0.328705",
"France","22/08/2025","International Aviation","0.0569027",
"France","22/08/2025","Domestic Aviation","0.0141124",
"France","22/08/2025","Residential","0.0468671",
"France","22/08/2025","Power","0.0190293",
"Germany","22/08/2025","Industry","0.366624",
"Germany","22/08/2025","Ground Transport","0.364405",
"Germany","22/08/2025","International Aviation","0.0990805",
"Germany","22/08/2025","Domestic Aviation","0.00404912",
"Germany","22/08/2025","Residential","0.108041",
"Germany","22/08/2025","Power","0.267426",
"India","22/08/2025","Industry","2.43236",
"India","22/08/2025","Ground Transport","0.945262",
"India","22/08/2025","International Aviation","0.038095",
"India","22/08/2025","Domestic Aviation","0.0653208",
"India","22/08/2025","Residential","0.801201",
"India","22/08/2025","Power","4.3064",
"Italy","22/08/2025","Industry","0.110138",
"Italy","22/08/2025","Ground Transport","0.270695",
"Italy","22/08/2025","International Aviation","0.0491185",
"Italy","22/08/2025","Domestic Aviation","0.00843368",
"Italy","22/08/2025","Residential","0.0583203",
"Italy","22/08/2025","Power","0.0929513",
"Japan","22/08/2025","Industry","0.818506",
"Japan","22/08/2025","Ground Transport","0.526606",
"Japan","22/08/2025","International Aviation","0.0796117",
"Japan","22/08/2025","Domestic Aviation","0.0314854",
"Japan","22/08/2025","Residential","0.338048",
"Japan","22/08/2025","Power","1.1963",
"ROW","22/08/2025","Industry","13.1962",
"ROW","22/08/2025","Ground Transport","6.65714",
"ROW","22/08/2025","International Aviation","0.92042",
"ROW","22/08/2025","Domestic Aviation","0.195677",
"ROW","22/08/2025","Residential","1.375",
"ROW","22/08/2025","Power","11.6714",
"Russia","22/08/2025","Industry","1.42944",
"Russia","22/08/2025","Ground Transport","0.661003",
"Russia","22/08/2025","International Aviation","0.0214401",
"Russia","22/08/2025","Domestic Aviation","0.0632772",
"Russia","22/08/2025","Residential","0.168358",
"Russia","22/08/2025","Power","1.82558",
"Spain","22/08/2025","Industry","0.10772",
"Spain","22/08/2025","Ground Transport","0.248697",
"Spain","22/08/2025","International Aviation","0.063162",
"Spain","22/08/2025","Domestic Aviation","0.0110054",
"Spain","22/08/2025","Residential","0.0605213",
"Spain","22/08/2025","Power","0.0625513",
"United Kingdom","22/08/2025","Industry","0.283444",
"United Kingdom","22/08/2025","Ground Transport","0.308532",
"United Kingdom","22/08/2025","International Aviation","0.113657",
"United Kingdom","22/08/2025","Domestic Aviation","0.0058139",
"United Kingdom","22/08/2025","Residential","0.153055",
"United Kingdom","22/08/2025","Power","0.10688",
"United States","22/08/2025","Industry","2.83516",
"United States","22/08/2025","Ground Transport","4.88479",
"United States","22/08/2025","International Aviation","0.241952",
"United States","22/08/2025","Domestic Aviation","0.499025",
"United States","22/08/2025","Residential","1.01157",
"United States","22/08/2025","Power","5.40835",
"WORLD","22/08/2025","Domestic Aviation","1.22638",
"WORLD","22/08/2025","Ground Transport","19.6154",
"WORLD","22/08/2025","Industry","37.2216",
"WORLD","22/08/2025","International Aviation","2.01076",
"WORLD","22/08/2025","Power","42.123",
"WORLD","22/08/2025","Residential","5.36943",
"Brazil","23/08/2025","Industry","0.570346",
"Brazil","23/08/2025","Ground Transport","0.586773",
"Brazil","23/08/2025","International Aviation","0.0228872",
"Brazil","23/08/2025","Domestic Aviation","0.0265723",
"Brazil","23/08/2025","Residential","0.109341",
"Brazil","23/08/2025","Power","0.114911",
"China","23/08/2025","Industry","14.2263",
"China","23/08/2025","Ground Transport","2.90189",
"China","23/08/2025","International Aviation","0.121327",
"China","23/08/2025","Domestic Aviation","0.288567",
"China","23/08/2025","Residential","1.03953",
"China","23/08/2025","Power","16.563",
"EU27 & UK","23/08/2025","Industry","1.53494",
"EU27 & UK","23/08/2025","Ground Transport","2.23514",
"EU27 & UK","23/08/2025","International Aviation","0.57991",
"EU27 & UK","23/08/2025","Domestic Aviation","0.0459269",
"EU27 & UK","23/08/2025","Residential","0.516528",
"EU27 & UK","23/08/2025","Power","0.925928",
"France","23/08/2025","Industry","0.2202",
"France","23/08/2025","Ground Transport","0.309269",
"France","23/08/2025","International Aviation","0.0558572",
"France","23/08/2025","Domestic Aviation","0.0140306",
"France","23/08/2025","Residential","0.0468671",
"France","23/08/2025","Power","0.0292",
"Germany","23/08/2025","Industry","0.286893",
"Germany","23/08/2025","Ground Transport","0.353076",
"Germany","23/08/2025","International Aviation","0.100654",
"Germany","23/08/2025","Domestic Aviation","0.00303285",
"Germany","23/08/2025","Residential","0.110384",
"Germany","23/08/2025","Power","0.209268",
"India","23/08/2025","Industry","2.40887",
"India","23/08/2025","Ground Transport","0.946873",
"India","23/08/2025","International Aviation","0.0368593",
"India","23/08/2025","Domestic Aviation","0.0646248",
"India","23/08/2025","Residential","0.807231",
"India","23/08/2025","Power","4.26482",
"Italy","23/08/2025","Industry","0.111901",
"Italy","23/08/2025","Ground Transport","0.269635",
"Italy","23/08/2025","International Aviation","0.0505167",
"Italy","23/08/2025","Domestic Aviation","0.00853168",
"Italy","23/08/2025","Residential","0.0588258",
"Italy","23/08/2025","Power","0.0944391",
"Japan","23/08/2025","Industry","0.721725",
"Japan","23/08/2025","Ground Transport","0.519243",
"Japan","23/08/2025","International Aviation","0.0832578",
"Japan","23/08/2025","Domestic Aviation","0.0309657",
"Japan","23/08/2025","Residential","0.336604",
"Japan","23/08/2025","Power","1.05485",
"ROW","23/08/2025","Industry","12.3611",
"ROW","23/08/2025","Ground Transport","6.34889",
"ROW","23/08/2025","International Aviation","0.886428",
"ROW","23/08/2025","Domestic Aviation","0.177418",
