Model,Scenario,Region,ESP Indicator Name,Unit of Entry,1990,1995,2000,2005,2010,2011,2013,2015,2020,2030
UNFCCC Biennial Reports,With measures (BR3),Latvia,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"0,009","0,00883"
UNFCCC Biennial Reports,With measures (BR3),Liechtenstein,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"0,00003","0,00003"
UNFCCC Biennial Reports,With measures (BR3),Netherlands,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"0,116","0,038"
UNFCCC Biennial Reports,With measures (BR3),New Zealand,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"0,02264","0,02264"
UNFCCC Biennial Reports,With measures (BR3),Poland,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"0,04744","0,05263"
UNFCCC Biennial Reports,With measures (BR3),Portugal,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"0,11405","0,22726"
UNFCCC Biennial Reports,With measures (BR3),Romania,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"0,06534","0,02718"
UNFCCC Biennial Reports,With measures (BR3),Slovakia,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"0,01675","0,01764"
UNFCCC Biennial Reports,With measures (BR3),Spain,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"0,22169","0,22149"
UNFCCC Biennial Reports,With measures (BR3),Sweden,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"0,04966","0,0499"
UNFCCC Biennial Reports,With measures (BR3),Switzerland,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"0,11815","0,11504"
UNFCCC Biennial Reports,With measures (BR3),Turkey,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"1,26965","2,2747"
UNFCCC Biennial Reports,With measures (BR3),United Kingdom,Emissions|GHG Emissions by gas without LULUCF|SF6,Mt CO2e/yr,,,,,,,,,"0,38184","0,4287"
UNFCCC Biennial Reports,With measures (BR3),Australia,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"73,65","78,85"
UNFCCC Biennial Reports,With measures (BR3),Austria,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"7,34165","7,35744"
UNFCCC Biennial Reports,With measures (BR3),Belgium,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"9,62009","9,05726"
UNFCCC Biennial Reports,With measures (BR3),Bulgaria,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"5,065","5,454"
UNFCCC Biennial Reports,With measures (BR3),Canada,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,57,58
UNFCCC Biennial Reports,With measures (BR3),Czech Republic,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"8,63893","9,68233"
UNFCCC Biennial Reports,With measures (BR3),Denmark,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"10,57211","10,70152"
UNFCCC Biennial Reports,With measures (BR3),Estonia,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"1,46813","1,62355"
UNFCCC Biennial Reports,With measures (BR3),European Union,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"431,48205","430,50294"
UNFCCC Biennial Reports,With measures (BR3),Finland,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"6,61148","6,37845"
UNFCCC Biennial Reports,With measures (BR3),Germany,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"66,276","65,115"
UNFCCC Biennial Reports,With measures (BR3),Greece,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"9,17228","9,64008"
UNFCCC Biennial Reports,With measures (BR3),Italy,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"30,53603","30,61705"
UNFCCC Biennial Reports,With measures (BR3),Japan,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"38,72308","37,5"
UNFCCC Biennial Reports,With measures (BR3),Latvia,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"3,09844","3,38575"
UNFCCC Biennial Reports,With measures (BR3),Liechtenstein,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"0,02361","0,02337"
UNFCCC Biennial Reports,With measures (BR3),Netherlands,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"18,75","18,57"
UNFCCC Biennial Reports,With measures (BR3),New Zealand,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"37,88845","37,73683"
UNFCCC Biennial Reports,With measures (BR3),Poland,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"31,02939","32,32047"
UNFCCC Biennial Reports,With measures (BR3),Portugal,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"8,14239","7,24139"
UNFCCC Biennial Reports,With measures (BR3),Romania,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"19,24935","21,94893"
UNFCCC Biennial Reports,With measures (BR3),Slovakia,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"2,97674","2,67293"
UNFCCC Biennial Reports,With measures (BR3),Spain,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"28,44386","27,33127"
UNFCCC Biennial Reports,With measures (BR3),Sweden,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"6,35437","5,88176"
UNFCCC Biennial Reports,With measures (BR3),Switzerland,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"5,95472","5,8922"
UNFCCC Biennial Reports,With measures (BR3),Turkey,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"51,55704","59,27789"
UNFCCC Biennial Reports,With measures (BR3),United Kingdom,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,,,,,,,,,"46,86291","44,58379"
UNFCCC Biennial Reports,With measures (BR3),Switzerland,Emissions|GHG Emissions by Sector|Fugitive Emissions from Fuels,Mt CO2e/yr,,,,,,,,,"0,11178","0,11105"
UNFCCC Biennial Reports,With measures (BR3),Australia,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"34,173","35,627"
UNFCCC Biennial Reports,With measures (BR3),Austria,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"15,5119","14,30821"
UNFCCC Biennial Reports,With measures (BR3),Belgium,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"19,90315","18,62874"
UNFCCC Biennial Reports,With measures (BR3),Bulgaria,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"4,8295","4,9008"
UNFCCC Biennial Reports,With measures (BR3),Canada,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,57,64
UNFCCC Biennial Reports,With measures (BR3),Czech Republic,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"14,76316","13,16989"
UNFCCC Biennial Reports,With measures (BR3),Denmark,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"1,90993","1,82422"
UNFCCC Biennial Reports,With measures (BR3),Estonia,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"1,00501","0,97247"
UNFCCC Biennial Reports,With measures (BR3),European Union,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"373,009","339,65489"
UNFCCC Biennial Reports,With measures (BR3),Finland,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"6,34941","6,49323"
UNFCCC Biennial Reports,With measures (BR3),Germany,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"173,414","148,318"
UNFCCC Biennial Reports,With measures (BR3),Greece,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"11,15947","12,21301"
UNFCCC Biennial Reports,With measures (BR3),Italy,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"85,67597","82,55278"
UNFCCC Biennial Reports,With measures (BR3),Japan,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"93,00143","74,8"
UNFCCC Biennial Reports,With measures (BR3),Latvia,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"0,78677","0,81625"
UNFCCC Biennial Reports,With measures (BR3),Liechtenstein,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"0,01","0,00777"
UNFCCC Biennial Reports,With measures (BR3),Netherlands,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"11,199","10,65"
UNFCCC Biennial Reports,With measures (BR3),New Zealand,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"5,48723","6,18535"
UNFCCC Biennial Reports,With measures (BR3),Poland,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"29,18059","31,90333"
UNFCCC Biennial Reports,With measures (BR3),Portugal,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"6,58842","5,96982"
UNFCCC Biennial Reports,With measures (BR3),Romania,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"12,71001","14,77993"
UNFCCC Biennial Reports,With measures (BR3),Russia,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"225,9","238,2"
UNFCCC Biennial Reports,With measures (BR3),Slovakia,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"8,91207","9,23404"
UNFCCC Biennial Reports,With measures (BR3),Spain,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"32,53008","31,95253"
UNFCCC Biennial Reports,With measures (BR3),Sweden,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"14,78226","14,42089"
UNFCCC Biennial Reports,With measures (BR3),Switzerland,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"3,73198","2,90134"
UNFCCC Biennial Reports,With measures (BR3),Turkey,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"94,7852","169,7538"
UNFCCC Biennial Reports,With measures (BR3),United Kingdom,Emissions|GHG Emissions by Sector|Industry,Mt CO2e/yr,,,,,,,,,"10,01374","9,03026"
UNFCCC Biennial Reports,With measures (BR3),Australia,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"12,47","13,247"
UNFCCC Biennial Reports,With measures (BR3),Belgium,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-3,72975","-3,82975"
UNFCCC Biennial Reports,With measures (BR3),Bulgaria,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-11,209","-12,265"
UNFCCC Biennial Reports,With measures (BR3),Czech Republic,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-3,48322","-3,48322"
UNFCCC Biennial Reports,With measures (BR3),Denmark,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"2,44358","2,12258"
UNFCCC Biennial Reports,With measures (BR3),Estonia,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-2,13981","-1,70367"
UNFCCC Biennial Reports,With measures (BR3),Finland,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-10,64442","-4,22104"
UNFCCC Biennial Reports,With measures (BR3),Germany,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"29,081","19,174"
UNFCCC Biennial Reports,With measures (BR3),Greece,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-1,7141","-0,74559"
UNFCCC Biennial Reports,With measures (BR3),Italy,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-24,38058","-41,53525"
UNFCCC Biennial Reports,With measures (BR3),Japan,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-36,40403","-25,9"
UNFCCC Biennial Reports,With measures (BR3),Latvia,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"2,66667","3,37333"
UNFCCC Biennial Reports,With measures (BR3),Liechtenstein,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"0,01582","0,01582"
UNFCCC Biennial Reports,With measures (BR3),Netherlands,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-2,608","-2,15"
UNFCCC Biennial Reports,With measures (BR3),New Zealand,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-15,69424","-4,04279"
UNFCCC Biennial Reports,With measures (BR3),Poland,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-21,82022","-13,79638"
UNFCCC Biennial Reports,With measures (BR3),Portugal,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-7,56704","-8,31648"
UNFCCC Biennial Reports,With measures (BR3),Romania,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-16,9983","-16,4608"
UNFCCC Biennial Reports,With measures (BR3),Slovakia,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-5,26526","-4,53045"
UNFCCC Biennial Reports,With measures (BR3),Spain,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-33,04867","-29,73914"
UNFCCC Biennial Reports,With measures (BR3),Sweden,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-43,32224","-42,22156"
UNFCCC Biennial Reports,With measures (BR3),Switzerland,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"0,95928","0,90928"
UNFCCC Biennial Reports,With measures (BR3),Turkey,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-70,03588","-69,71038"
UNFCCC Biennial Reports,With measures (BR3),United Kingdom,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,,,,,,,,,"-11,08121","-6,711"
UNFCCC Biennial Reports,With measures (BR3),Australia,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"103,495","113,736"
UNFCCC Biennial Reports,With measures (BR3),Austria,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"22,70798","21,46621"
UNFCCC Biennial Reports,With measures (BR3),Belgium,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"27,19776","29,21953"
UNFCCC Biennial Reports,With measures (BR3),Bulgaria,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"8,354","7,335"
UNFCCC Biennial Reports,With measures (BR3),Canada,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,199,190
UNFCCC Biennial Reports,With measures (BR3),Czech Republic,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"18,55093","15,88307"
UNFCCC Biennial Reports,With measures (BR3),Denmark,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"12,32491","12,02868"
UNFCCC Biennial Reports,With measures (BR3),Estonia,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"2,35929","2,62603"
UNFCCC Biennial Reports,With measures (BR3),European Union,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"889,97113","886,37325"
UNFCCC Biennial Reports,With measures (BR3),Finland,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"10,76299","10,04415"
UNFCCC Biennial Reports,With measures (BR3),Germany,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"159,1","150,033"
UNFCCC Biennial Reports,With measures (BR3),Greece,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"19,19716","18,18327"
UNFCCC Biennial Reports,With measures (BR3),Italy,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"104,38627","103,46509"
UNFCCC Biennial Reports,With measures (BR3),Japan,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"194,84061","165,5"
UNFCCC Biennial Reports,With measures (BR3),Latvia,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"3,04041","3,26525"
UNFCCC Biennial Reports,With measures (BR3),Liechtenstein,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"0,06105","0,05535"
UNFCCC Biennial Reports,With measures (BR3),Netherlands,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"29,734","30,628"
UNFCCC Biennial Reports,With measures (BR3),New Zealand,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"15,30315","15,0142"
UNFCCC Biennial Reports,With measures (BR3),Poland,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"53,84265","56,79216"
UNFCCC Biennial Reports,With measures (BR3),Portugal,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"15,04449","14,74665"
UNFCCC Biennial Reports,With measures (BR3),Romania,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"17,76203","20,25496"
UNFCCC Biennial Reports,With measures (BR3),Slovakia,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"7,00874","7,98809"
UNFCCC Biennial Reports,With measures (BR3),Spain,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"87,07469","95,67782"
UNFCCC Biennial Reports,With measures (BR3),Sweden,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"15,33825","13,44283"
UNFCCC Biennial Reports,With measures (BR3),Switzerland,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"14,84774","12,87775"
UNFCCC Biennial Reports,With measures (BR3),Turkey,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"101,11282","135,99448"
UNFCCC Biennial Reports,With measures (BR3),United Kingdom,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"117,13578","109,39855"
UNFCCC Biennial Reports,With measures (BR3),Australia,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"9,669","10,359"
UNFCCC Biennial Reports,With measures (BR3),Austria,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"1,31172","0,93038"
UNFCCC Biennial Reports,With measures (BR3),Belgium,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"1,35624","0,94972"
UNFCCC Biennial Reports,With measures (BR3),Bulgaria,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"3,989","3,684"
UNFCCC Biennial Reports,With measures (BR3),Canada,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,27,28
UNFCCC Biennial Reports,With measures (BR3),Czech Republic,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"4,89468","4,06432"
UNFCCC Biennial Reports,With measures (BR3),Denmark,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"0,86077","0,90769"
UNFCCC Biennial Reports,With measures (BR3),Estonia,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"0,25116","0,20444"
UNFCCC Biennial Reports,With measures (BR3),European Union,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"117,67533","99,03356"
UNFCCC Biennial Reports,With measures (BR3),Finland,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"1,62891","1,11247"
UNFCCC Biennial Reports,With measures (BR3),Germany,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"8,633","5,866"
UNFCCC Biennial Reports,With measures (BR3),Greece,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"4,73301","4,56762"
UNFCCC Biennial Reports,With measures (BR3),Italy,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"15,1582","11,95966"
UNFCCC Biennial Reports,With measures (BR3),Japan,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"19,32196","17,3"
UNFCCC Biennial Reports,With measures (BR3),Latvia,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"0,66381","0,66408"
UNFCCC Biennial Reports,With measures (BR3),Liechtenstein,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"0,00256","0,00303"
UNFCCC Biennial Reports,With measures (BR3),Netherlands,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"2,529","1,58"
UNFCCC Biennial Reports,With measures (BR3),New Zealand,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"3,97646","3,97846"
UNFCCC Biennial Reports,With measures (BR3),Poland,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"11,92222","11,80259"
UNFCCC Biennial Reports,With measures (BR3),Portugal,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"8,26653","6,98725"
UNFCCC Biennial Reports,With measures (BR3),Romania,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"5,22208","4,32118"
UNFCCC Biennial Reports,With measures (BR3),Slovakia,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"1,48772","1,46509"
UNFCCC Biennial Reports,With measures (BR3),Spain,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"8,27079","7,33043"
UNFCCC Biennial Reports,With measures (BR3),Sweden,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"1,0577","0,72326"
UNFCCC Biennial Reports,With measures (BR3),Switzerland,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"0,79296","0,77366"
UNFCCC Biennial Reports,With measures (BR3),Turkey,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"23,61","31,4"
UNFCCC Biennial Reports,With measures (BR3),United Kingdom,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"13,92257","11,22896"
UNFCCC Biennial Reports,With measures (BR3),Australia,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"329,847","343,925"
UNFCCC Biennial Reports,With measures (BR3),Austria,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"8,94273","8,08119"
UNFCCC Biennial Reports,With measures (BR3),Belgium,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"83,79753","85,49876"
UNFCCC Biennial Reports,With measures (BR3),Bulgaria,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"36,84933","34,11894"
UNFCCC Biennial Reports,With measures (BR3),Canada,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,388,382
UNFCCC Biennial Reports,With measures (BR3),Czech Republic,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"75,6501","66,0212"
UNFCCC Biennial Reports,With measures (BR3),Denmark,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"19,42234","25,80726"
UNFCCC Biennial Reports,With measures (BR3),Estonia,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"14,2484","11,60697"
UNFCCC Biennial Reports,With measures (BR3),European Union,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"2255,54113","2069,29286"
UNFCCC Biennial Reports,With measures (BR3),Finland,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"30,67817","24,46449"
UNFCCC Biennial Reports,With measures (BR3),Germany,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"408,946","365,193"
UNFCCC Biennial Reports,With measures (BR3),Greece,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"47,25337","41,43251"
UNFCCC Biennial Reports,With measures (BR3),Italy,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"190,07004","163,40817"
UNFCCC Biennial Reports,With measures (BR3),Japan,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"1053,57832","784,2"
UNFCCC Biennial Reports,With measures (BR3),Latvia,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"3,97564","4,0641"
UNFCCC Biennial Reports,With measures (BR3),Liechtenstein,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"0,13892","0,12436"
UNFCCC Biennial Reports,With measures (BR3),Netherlands,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"109,062","94,749"
UNFCCC Biennial Reports,With measures (BR3),New Zealand,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"16,41849","14,32376"
UNFCCC Biennial Reports,With measures (BR3),Poland,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"262,01841","228,11448"
UNFCCC Biennial Reports,With measures (BR3),Portugal,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"25,00674","20,902"
UNFCCC Biennial Reports,With measures (BR3),Romania,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"81,02826","85,28002"
UNFCCC Biennial Reports,With measures (BR3),Russia,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"2209,4","2277,1"
UNFCCC Biennial Reports,With measures (BR3),Slovakia,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"26,95915","27,37228"
UNFCCC Biennial Reports,With measures (BR3),Spain,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"263,74963","263,83936"
UNFCCC Biennial Reports,With measures (BR3),Sweden,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"7,90678","7,2775"
UNFCCC Biennial Reports,With measures (BR3),Switzerland,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"20,60043","19,23195"
