Model,Scenario,Region,ESP Indicator Name,Unit of Entry,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
IEO,Reference,India,Electricity|Generation by technology|Other Renewables,EJ/yr,"0,0074052","0,0144","0,018","0,0178596","0,0176796","0,0175032","0,0199836","0,037818","0,0553968","0,0670104","0,0711396","0,071658","0,0840384","0,0981108","0,1045872","0,1110672","0,1175436","0,1240236","0,1305","0,13698","0,1434564","0,1485936","0,153828","0,1591956","0,1646964","0,1703664","0,1761696","0,1821564","0,1882656","0,194508","0,2019096"
IEO,Reference,Japan,Electricity|Generation by technology|Other Renewables,EJ/yr,"0,0844344","0,0833256","0,1196172","0,1196856","0,1201284","0,1201284","0,1240272","0,1228788","0,1248264","0,1308456","0,1352772","0,1397052","0,1441368","0,1485648","0,1529964","0,1574244","0,1618524","0,166284","0,170712","0,1751436","0,1795716","0,1804932","0,18135","0,1822356","0,1829736","0,1835676","0,1839276","0,1840212","0,1837944","0,1836432","0,1835964"
IEO,Reference,Mexico/Chile,Electricity|Generation by technology|Other Renewables,EJ/yr,"0,0177696","0,0213048","0,027522","0,0272484","0,0272124","0,0279144","0,0293148","0,0298224","0,0300708","0,0301536","0,03015","0,0303084","0,0303408","0,0303408","0,0303336","0,0303408","0,0303408","0,0312012","0,0321336","0,0330912","0,0340776","0,0350892","0,0360936","0,0371376","0,038214","0,039348","0,0404748","0,0416592","0,0429372","0,044136","0,045378"
IEO,Reference,Middle East,Electricity|Generation by technology|Other Renewables,EJ/yr,"0,0000252","0,0000252","0,0001044","0,0001044","0,0001008","0,0063072","0,0131004","0,0181152","0,0231336","0,027288","0,0314424","0,043974","0,0565056","0,0568692","0,0572292","0,0575928","0,0577944","0,0579996","0,0582048","0,05841","0,0586152","0,076212","0,0938052","0,0962712","0,0988668","0,1015164","0,1042596","0,1069272","0,1094976","0,112248","0,1150488"
IEO,Reference,Russia,Electricity|Generation by technology|Other Renewables,EJ/yr,"0,0099864","0,01008","0,0109188","0,0110772","0,0109692","0,0108612","0,0107532","0,0108324","0,010728","0,0106236","0,0105228","0,010422","0,0103212","0,0105804","0,0117216","0,012024","0,0125424","0,0126684","0,0127908","0,0129096","0,0130428","0,0131724","0,0133056","0,0134352","0,0135684","0,0136656","0,0137088","0,0137412","0,013734","0,0137088","0,0136512"
IEO,Reference,South Korea,Electricity|Generation by technology|Other Renewables,EJ/yr,"0,0039852","0,0043524","0,0042264","0,0048852","0,004842","0,0048024","0,0047592","0,0047196","0,0201456","0,0409104","0,060156","0,0619668","0,0640584","0,0656316","0,06759","0,0756144","0,0787068","0,080892","0,0820692","0,0843552","0,0856368","0,0869256","0,0883512","0,089784","0,0911808","0,092538","0,0939672","0,0954396","0,09684","0,0983412","0,0998388"
IEO,Reference,United States,Electricity|Generation by technology|Other Renewables,EJ/yr,"0,2646","0,26892","0,27864","0,2862","0,28008","0,28728","0,297","0,34056","0,34704","0,35496","0,369","0,39168","0,39852","0,40356","0,40824","0,41256","0,41868","0,41904","0,41976","0,42444","0,42696","0,43452","0,44064","0,4464","0,44712","0,45036","0,45828","0,47232","0,48204","0,49032","0,4968"
IEO,Reference,World,Electricity|Generation by technology|Other Renewables,EJ/yr,"1,1914704","1,31121","1,4065488","1,4764572","1,4856588","1,6180416","1,8096696","1,9483164","2,0728584","2,2498344","2,4518628","2,6109612","2,8043208","2,9045304","2,9905992","3,0847356","3,1721868","3,2532948","3,3339492","3,419604","3,5022132","3,61179","3,7182348","3,8096172","3,89637","3,9860496","4,0833504","4,1873796","4,288086","4,3870968","4,4878824"
IEO,Reference,Africa,Electricity|Generation by technology|Solar,EJ/yr,"0,0008748","0,000936","0,0011664","0,001152","0,0011412","0,0011304","0,0011196","0,0011088","0,0029448","0,0066996","0,012654","0,014634","0,0241128","0,0333","0,035298","0,035838","0,0468","0,057762","0,068724","0,079686","0,090648","0,091278","0,0944172","0,0975384","0,1007424","0,104094","0,1074096","0,1107612","0,114174","0,1177452","0,121464"
IEO,Reference,Australia/New Zealand,Electricity|Generation by technology|Solar,EJ/yr,"0,0010188","0,0030744","0,0053712","0,007578","0,0139572","0,0239544","0,0281376","0,0284184","0,0284832","0,028548","0,0286128","0,0286776","0,0286776","0,029304","0,0298944","0,030546","0,0311832","0,031734","0,0323604","0,0330228","0,0337356","0,0344268","0,0352656","0,0361224","0,0371232","0,0381888","0,0393084","0,0405072","0,041814","0,0431316","0,044442"
IEO,Reference,Canada,Electricity|Generation by technology|Solar,EJ/yr,"0,0004212","0,000936","0,0011952","0,0011844","0,0056484","0,006534","0,0083916","0,0092412","0,0096768","0,0098892","0,0101016","0,0105624","0,0110268","0,0114912","0,0118584","0,0124164","0,0128772","0,0133416","0,0138024","0,0142668","0,0147312","0,015192","0,0156564","0,0161172","0,0165816","0,017046","0,0173304","0,0176292","0,0179388","0,0182412","0,0185544"
IEO,Reference,China,Electricity|Generation by technology|Solar,EJ/yr,"0,0033804","0,009378","0,022878","0,1234764","0,1850652","0,2575764","0,3821508","0,4437432","0,4631436","0,5669208","0,6285096","0,66006","0,6916068","0,7231536","0,7547004","0,7862508","0,8177976","0,8493444","0,8808912","0,9124416","0,9439884","0,9755352","1,007082","1,0386324","1,0701792","1,101726","1,1332728","1,1648232","1,19637","1,2279168","1,2594636"
IEO,Reference,European Union,Electricity|Generation by technology|Solar,EJ/yr,"0,0843192","0,1710576","0,2550924","0,2824128","0,289278","0,3161196","0,3573072","0,3729672","0,3768156","0,378558","0,3781008","0,3790368","0,379278","0,3795192","0,3797604","0,3800016","0,3802392","0,3804804","0,3807216","0,3809628","0,381204","0,3814452","0,3816828","0,381924","0,3821652","0,3824064","0,3870252","0,3917484","0,396792","0,4018572","0,4072464"
IEO,Reference,India,Electricity|Generation by technology|Solar,EJ/yr,"0,0004068","0,0029772","0,0075564","0,007776","0,0077004","0,0076248","0,010692","0,0217908","0,0366876","0,0513396","0,0600588","0,061848","0,0992016","0,145026","0,1682136","0,1914012","0,2145888","0,2377764","0,260964","0,2841516","0,3073356","0,3183408","0,3295512","0,3410532","0,3528432","0,364986","0,3774204","0,3902436","0,4033332","0,4167036","0,4325652"
IEO,Reference,Japan,Electricity|Generation by technology|Solar,EJ/yr,"0,01368","0,018576","0,0250668","0,0326592","0,0720576","0,0720576","0,1545984","0,1543572","0,174258","0,1908072","0,1969704","0,2022804","0,2075904","0,2129004","0,218214","0,223524","0,228834","0,234144","0,239454","0,244764","0,250074","0,2513556","0,2525508","0,2537856","0,2548116","0,2556396","0,25614","0,2562732","0,2560788","0,2558844","0,2556936"
IEO,Reference,Mexico/Chile,Electricity|Generation by technology|Solar,EJ/yr,"0,0001116","0,0001116","0,0002484","0,0002448","0,0009936","0,0043632","0,0080604","0,008622","0,0088416","0,0097884","0,0108288","0,0115776","0,0116316","0,0116316","0,0116316","0,0116316","0,0116316","0,0119628","0,0123192","0,0126864","0,0130644","0,0134532","0,0138384","0,014238","0,014652","0,015084","0,0155196","0,0159732","0,0164628","0,0169236","0,0173988"
IEO,Reference,Middle East,Electricity|Generation by technology|Solar,EJ/yr,"0,000072","0,0000684","0,000072","0,000072","0,000072","0,0021384","0,0151776","0,0217836","0,0283896","0,0349956","0,0416016","0,1040436","0,1664892","0,1710972","0,1757088","0,1803168","0,1849248","0,1895364","0,1941444","0,1987524","0,203364","0,2589876","0,3146148","0,3228804","0,3315852","0,3404808","0,3496788","0,3586176","0,3672468","0,37647","0,3858624"
IEO,Reference,Russia,Electricity|Generation by technology|Solar,EJ/yr,,,,"0,0000108","0,0000108","0,0000108","0,0000108","0,0002484","0,0002484","0,0002484","0,0002484","0,0002484","0,0002484","0,0023724","0,0087912","0,0102816","0,0118296","0,0119484","0,0120672","0,0121788","0,0123012","0,0124236","0,0125496","0,012672","0,012798","0,0128916","0,0129312","0,0129636","0,0129636","0,0129636","0,0129636"
IEO,Reference,South Korea,Electricity|Generation by technology|Solar,EJ/yr,"0,0027792","0,0033012","0,0039708","0,0064404","0,0064008","0,0063648","0,0063252","0,0062856","0,0087984","0,01197","0,0129204","0,013752","0,0147096","0,0154296","0,0163296","0,0200736","0,0215028","0,0225072","0,0227232","0,022932","0,022932","0,0232776","0,0236592","0,0240444","0,0244188","0,0247824","0,025164","0,02556","0,0259344","0,026334","0,0267372"
IEO,Reference,United States,Electricity|Generation by technology|Solar,EJ/yr,"0,0144","0,02232","0,04032","0,0666","0,10404","0,1296","0,15588","0,17604","0,17928","0,18144","0,18468","0,18864","0,19296","0,19836","0,20448","0,21132","0,21888","0,22716","0,2358","0,2448","0,25524","0,26676","0,27864","0,29052","0,3024","0,315","0,32976","0,34416","0,36108","0,37944","0,39636"
IEO,Reference,World,Electricity|Generation by technology|Solar,EJ/yr,"0,1220472","0,2334816","0,36981","0,5382756","0,6950088","0,8375508","1,1408436","1,2598992","1,336446","1,4959332","1,6112664","1,7275068","1,8856404","1,9936224","2,0766852","2,1571524","2,2457016","2,3333652","2,420694","2,50839","2,5974","2,71278","2,8312956","2,9027952","2,9751156","3,0487212","3,1289364","3,2088096","3,291354","3,376314","3,463128"
IEO,Reference,Africa,Electricity|Generation by technology|Wind,EJ/yr,"0,0085032","0,0099972","0,0085032","0,0084348","0,0083664","0,0083016","0,0082332","0,0081684","0,015336","0,03249","0,0479844","0,0529956","0,0765828","0,098478","0,1021464","0,1023372","0,1056996","0,1090584","0,1124172","0,115776","0,1191348","0,1198116","0,1239336","0,1280304","0,1322388","0,136638","0,1409904","0,145386","0,149868","0,1545552","0,1594368"
IEO,Reference,Australia/New Zealand,Electricity|Generation by technology|Wind,EJ/yr,"0,0231552","0,0280476","0,0294732","0,0322236","0,0391212","0,0476424","0,075348","0,0768852","0,0905256","0,1041624","0,1177992","0,1177992","0,1177992","0,1203804","0,1228068","0,1254852","0,1281024","0,130356","0,1329336","0,1356552","0,138582","0,1414152","0,1448604","0,1483884","0,152496","0,15687","0,161478","0,1664028","0,1717668","0,177174","0,182556"
IEO,Reference,Brazil,Electricity|Generation by technology|Wind,EJ/yr,"0,0078372","0,0108","0,01818","0,0209412","0,0207972","0,0206532","0,0205128","0,0203724","0,020232","0,0309096","0,0375588","0,04365","0,0483804","0,0521784","0,0552096","0,0577044","0,058986","0,0601488","0,0612756","0,0623448","0,063396","0,0654624","0,0674928","0,0695268","0,0714996","0,0735192","0,0755964","0,0777456","0,079938","0,082116","0,0844092"
IEO,Reference,Canada,Electricity|Generation by technology|Wind,EJ/yr,"0,0344052","0,0708732","0,040716","0,040392","0,0672264","0,0750492","0,0979668","0,1146096","0,125856","0,1326816","0,1395072","0,1446732","0,1498392","0,1550088","0,1590768","0,1653408","0,1705068","0,1756728","0,1808424","0,1860084","0,1911744","0,1963404","0,2015064","0,206676","0,211842","0,217008","0,2206692","0,2244348","0,2283804","0,2322576","0,2362284"
IEO,Reference,China,Electricity|Generation by technology|Wind,EJ/yr,"0,1606392","0,26352","0,3455208","0,4670244","0,6492744","0,7162308","0,903852","1,0311408","1,0691172","1,2818592","1,4072184","1,4795424","1,5518628","1,6241868","1,6965108","1,7688312","1,8411552","1,9134756","1,9857996","2,05812","2,130444","2,2027644","2,2750884","2,3474088","2,4197328","2,4920568","2,5643772","2,6367012","2,7090216","2,7813456","2,853666"
IEO,Reference,European Union,Electricity|Generation by technology|Wind,EJ/yr,"0,5458608","0,6467256","0,7496892","0,784638","0,7957368","0,8892144","1,076886","1,23066","1,3570272","1,4814072","1,6027344","1,6707132","1,6927596","1,7148096","1,7559972","1,7971848","1,8383724","1,87956","1,9207476","1,9619352","2,0031228","2,0909448","2,1787632","2,2665852","2,3544072","2,4422292","2,4717348","2,5019028","2,5341012","2,5664472","2,6008776"
IEO,Reference,India,Electricity|Generation by technology|Wind,EJ/yr,"0,0716796","0,0936","0,1018044","0,101124","0,1003176","0,0995148","0,1032984","0,1271268","0,159966","0,1927908","0,2123316","0,2143764","0,2624832","0,3141072","0,336168","0,3582324","0,3802932","0,4023576","0,4244184","0,4464828","0,4685436","0,4853196","0,5024088","0,5199444","0,5379192","0,5564304","0,575388","0,594936","0,6148908","0,6352776","0,6594588"
IEO,Reference,Japan,Electricity|Generation by technology|Wind,EJ/yr,"0,0142632","0,015642","0,0174168","0,017424","0,0176904","0,0176904","0,0203544","0,0202176","0,0213624","0,0224712","0,0229212","0,0279972","0,0330732","0,0381456","0,0432216","0,0482976","0,0533736","0,0584496","0,0635256","0,0686016","0,0736776","0,074052","0,0744048","0,0747684","0,0750708","0,0753156","0,0754632","0,0755028","0,0754092","0,0753444","0,0753264"
IEO,Reference,Mexico/Chile,Electricity|Generation by technology|Wind,EJ/yr,"0,0056556","0,006174","0,0145908","0,0144756","0,0181188","0,02943","0,0441108","0,0576144","0,0665172","0,0783","0,0894564","0,1104804","0,1259892","0,1399248","0,1533492","0,1677924","0,181728","0,1868724","0,1924704","0,1981944","0,2041128","0,2101644","0,2161908","0,2224296","0,2288808","0,2356668","0,2424276","0,249516","0,2571624","0,2643588","0,2717892"
IEO,Reference,Middle East,Electricity|Generation by technology|Wind,EJ/yr,"0,0006048","0,001008","0,0007668","0,0007596","0,0007524","0,00351","0,0080892","0,010818","0,0135432","0,016272","0,0189972","0,0397476","0,060498","0,0620028","0,0635076","0,065016","0,0693216","0,0736272","0,0779292","0,0822348","0,0865404","0,10314","0,1197432","0,122886","0,1262016","0,1295856","0,1330848","0,1364904","0,1397736","0,1432836","0,1468584"
IEO,Reference,Russia,Electricity|Generation by technology|Wind,EJ/yr,"0,0000144","0,0000144","0,000018","0,000018","0,000018","0,000018","0,000018","0,0010584","0,0010548","0,0010548","0,0010548","0,0010548","0,0010548","0,0084852","0,0309636","0,0361728","0,0416016","0,0420192","0,0424332","0,042822","0,0432612","0,0436932","0,044136","0,0445608","0,045","0,0453348","0,0454788","0,0455832","0,0455832","0,0455832","0,0455832"
IEO,Reference,South Korea,Electricity|Generation by technology|Wind,EJ/yr,"0,0029412","0,0030888","0,0033012","0,003996","0,0039708","0,003942","0,0039168","0,0038916","0,0259668","0,0669636","0,0965088","0,1068228","0,1116","0,11394","0,1163232","0,1250424","0,1278072","0,1297656","0,1374192","0,1570032","0,1702188","0,172782","0,1756188","0,17847","0,181242","0,183942","0,1867824","0,1897092","0,1924956","0,1954728","0,1984536"
IEO,Reference,United States,Electricity|Generation by technology|Wind,EJ/yr,"0,34128","0,43308","0,5076","0,60408","0,64224","0,69444","0,79056","0,82296","0,83052","0,83268","0,8334","0,83484","0,8388","0,8406","0,8442","0,84564","0,84888","0,85428","0,85968","0,86544","0,88056","0,9018","0,92664","0,95544","0,98784","1,00008","1,01556","1,0476","1,08792","1,13508","1,14948"
IEO,Reference,World,Electricity|Generation by technology|Wind,EJ/yr,"1,230228","1,60758","1,8726444","2,1331008","2,4010812","2,647728","3,2046444","3,5854992","3,8707704","4,359348","4,7239416","4,9455","5,1738228","5,3868276","5,58549","5,7704868","5,958234","6,1330536","6,3142956","6,5079936","6,7051224","6,9432264","7,1893944","7,4268108","7,669296","7,8928668","8,0604756","8,246628","8,4443868","8,6495148","8,82882"
IEO,Reference,Africa,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"462,84","482,676",,,,,,,,"542,87826",,,,,"585,15098",,,,,"611,84142",,,,,"650,52162",,,,,"706,0514"
IEO,Reference,Australia/New Zealand,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"219,298","215,992",,,,,,,,"201,7762",,,,,"198,66856",,,,,"194,54708",,,,,"191,84718",,,,,"193,57732"
IEO,Reference,Brazil,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"53,998","56,202",,,,,,,,"53,3368",,,,,"57,64562",,,,,"61,86628",,,,,"66,16408",,,,,"70,71534"
IEO,Reference,Canada,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"74,936","74,936",,,,,,,,"58,83578",,,,,"59,66228",,,,,"39,76016",,,,,"41,62254",,,,,"36,7517"
IEO,Reference,China,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"7278,71","7483,682",,,,,,,,"8474,8208",,,,,"8612,38346",,,,,"8519,19834",,,,,"8358,21818",,,,,"8155,11958"
IEO,Reference,European Union,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"1331,216","1378,602",,,,,,,,"1353,02458",,,,,"1371,02024",,,,,"1343,47024",,,,,"1316,59246",,,,,"1298,05682"
IEO,Reference,India,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"1238,648","1351,052",,,,,,,,"1587,75058",,,,,"1734,4378",,,,,"1901,71038",,,,,"2198,6553",,,,,"2576,48702"
IEO,Reference,Japan,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"437,494","461,738",,,,,,,,"457,72672",,,,,"448,6242",,,,,"436,29282",,,,,"420,964",,,,,"399,5852"
IEO,Reference,Mexico/Chile,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"61,712","59,508",,,,,,,,"58,63742",,,,,"58,1856",,,,,"58,97904",,,,,"60,90754",,,,,"63,916"
IEO,Reference,Middle East,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"7,714","9,918",,,,,,,,"12,44158",,,,,"15,30678",,,,,"18,53564",,,,,"21,25758",,,,,"24,22196"
IEO,Reference,Russia,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"479,37","555,408",,,,,,,,"544,3329",,,,,"546,69118",,,,,"567,53",,,,,"582,2968",,,,,"563,9485"
IEO,Reference,South Korea,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"326,192","309,662",,,,,,,,"380,04674",,,,,"382,87888",,,,,"390,85736",,,,,"409,0624",,,,,"433,68108"
IEO,Reference,United States,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"2067,124255","1826,219818",,,,,,,,"2010,1582",,,,,"2027,68",,,,,"2008,2848",,,,,"1992,3058",,,,,"1988,3386"
IEO,Reference,World,Emissions|CO2 by fuel|Coal,Mt CO2e/yr,,"15201,86225","15426,00182",,,,,,,,"16948,02166",,,,,"17410,498",,,,,"17548,42432",,,,,"17813,48838",,,,,"18158,40336"
IEO,Reference,Africa,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"241,338","276,602",,,,,,,,"337,22302",,,,,"384,50984",,,,,"472,43842",,,,,"577,74554",,,,,"684,59546"
IEO,Reference,Australia/New Zealand,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"94,9924","88,3804",,,,,,,,"101,24074",,,,,"120,4486",,,,,"139,96502",,,,,"164,56166",,,,,"195,41766"
IEO,Reference,Brazil,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"54,7694","66,2302",,,,,,,,"83,56466",,,,,"92,47984",,,,,"103,52188",,,,,"116,96628",,,,,"134,0583"
IEO,Reference,Canada,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"225,5794","225,5794",,,,,,,,"234,9464",,,,,"257,40516",,,,,"288,02974",,,,,"316,69276",,,,,"341,81836"
IEO,Reference,China,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"283,5446","309,9926",,,,,,,,"557,21528",,,,,"826,2245",,,,,"1072,75292",,,,,"1383,96874",,,,,"1682,3683"
IEO,Reference,European Union,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"1119,8524","1068,94",,,,,,,,"1152,28426",,,,,"1236,13544",,,,,"1342,11478",,,,,"1422,65996",,,,,"1523,80152"
IEO,Reference,India,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"137,4194","128,934",,,,,,,,"143,27102",,,,,"178,82154",,,,,"233,44768",,,,,"305,0336",,,,,"373,18128"
IEO,Reference,Japan,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"276,8224","286,8506",,,,,,,,"317,22172",,,,,"347,98956",,,,,"353,86322",,,,,"365,93012",,,,,"371,07646"
IEO,Reference,Mexico/Chile,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"172,3528","162,1042",,,,,,,,"174,54578",,,,,"202,2721",,,,,"227,98176",,,,,"261,84622",,,,,"298,38854"
IEO,Reference,Middle East,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"849,8624","899,783",,,,,,,,"1087,40952",,,,,"1258,06524",,,,,"1443,80734",,,,,"1604,39078",,,,,"1773,5037"
IEO,Reference,Russia,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"919,5088","942,4304",,,,,,,,"920,3353",,,,,"948,08366",,,,,"970,54242",,,,,"988,28462",,,,,"960,35994"
IEO,Reference,South Korea,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"107,6654","116,1508",,,,,,,,"138,91812",,,,,"144,07548",,,,,"154,15878",,,,,"175,9343",,,,,"194,5581"
IEO,Reference,United States,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"1437,9998","1501,8056",,,,,,,,"1536,2982",,,,,"1578,064",,,,,"1649,9144",,,,,"1694,876",,,,,"1748,2128"
IEO,Reference,World,Emissions|CO2 by fuel|Gas,Mt CO2e/yr,,"7084,5376","7235,8422",,,,,,,,"8051,13486",,,,,"9017,30234",,,,,"10086,83742",,,,,"11221,41254",,,,,"12324,3272"
IEO,Reference,Africa,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"529,511","545,3798",,,,,,,,"704,46452",,,,,"786,9933",,,,,"855,12996",,,,,"945,83558",,,,,"1077,12786"
IEO,Reference,Australia/New Zealand,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"173,2344","175,9894",,,,,,,,"193,47814",,,,,"198,97712",,,,,"202,53658",,,,,"208,6637",,,,,"219,77186"
IEO,Reference,Brazil,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"414,2418","430,1106",,,,,,,,"467,65574",,,,,"510,2811",,,,,"551,2755",,,,,"592,51234",,,,,"637,29762"
IEO,Reference,Canada,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"318,478","320,131",,,,,,,,"320,5718",,,,,"318,35678",,,,,"319,43674",,,,,"325,59692",,,,,"334,77658"
IEO,Reference,China,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"1384,7732","1438,8814",,,,,,,,"1835,14958",,,,,"1990,24506",,,,,"2128,88768",,,,,"2245,34704",,,,,"2341,16594"
IEO,Reference,European Union,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"2169,9482","2097,2162",,,,,,,,"2008,42806",,,,,"1988,09616",,,,,"1999,82144",,,,,"2018,44524",,,,,"2043,52676"
IEO,Reference,India,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"456,1178","479,7006",,,,,,,,"631,0052",,,,,"724,55398",,,,,"832,77038",,,,,"979,4025",,,,,"1163,1059"
IEO,Reference,Japan,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"591,8842","625,7156",,,,,,,,"521,04764",,,,,"498,52276",,,,,"486,83054",,,,,"474,11346",,,,,"453,31872"
IEO,Reference,Mexico/Chile,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"331,4816","338,6446",,,,,,,,"331,7571",,,,,"326,4124",,,,,"344,90396",,,,,"369,62182",,,,,"398,22974"
IEO,Reference,Middle East,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"1156,7694","1177,0462",,,,,,,,"1544,14444",,,,,"1600,57786",,,,,"1719,59386",,,,,"1868,48508",,,,,"1999,4137"
IEO,Reference,Russia,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"468,5704","480,6924",,,,,,,,"534,4149",,,,,"557,43568",,,,,"552,56484",,,,,"549,33598",,,,,"529,87466"
IEO,Reference,South Korea,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"273,4062","278,6958",,,,,,,,"290,2668",,,,,"291,01616",,,,,"293,89238",,,,,"300,2399",,,,,"308,36164"
IEO,Reference,United States,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"2524,5718","2468,3698",,,,,,,,"2500,6584",,,,,"2454,4846",,,,,"2405,0048",,,,,"2383,4056",,,,,"2365,5532"
IEO,Reference,World,Emissions|CO2 by fuel|Oil,Mt CO2e/yr,,"12787,608","12887,5594",,,,,,,,"14253,67574",,,,,"14809,38128",,,,,"15442,8219",,,,,"16240,01972",,,,,"17128,90394"
IEO,Reference,Africa,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"1233,689","1304,6578",,,,,,,,"1584,57682",,,,,"1756,65412",,,,,"1939,4098",,,,,"2174,10274",,,,,"2467,77472"
IEO,Reference,Australia/New Zealand,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"487,5248","480,3618",,,,,,,,"496,49508",,,,,"518,09428",,,,,"537,03766",,,,,"565,08356",,,,,"608,76684"
IEO,Reference,Brazil,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"523,0092","552,5428",,,,,,,,"604,5572",,,,,"660,39554",,,,,"716,66366",,,,,"775,63168",,,,,"842,06024"
IEO,Reference,Canada,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"618,9934","620,6464",,,,,,,,"614,35398",,,,,"635,42422",,,,,"647,22664",,,,,"683,91222",,,,,"713,34664"
IEO,Reference,China,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"8947,0278","9232,556",,,,,,,,"10867,19668",,,,,"11428,85302",,,,,"11720,82792",,,,,"11987,54498",,,,,"12178,65382"
IEO,Reference,European Union,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"4621,0166","4544,7582",,,,,,,,"4513,72588",,,,,"4595,24082",,,,,"4685,41748",,,,,"4757,70868",,,,,"4865,37408"
IEO,Reference,India,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"1832,1852","1959,6866",,,,,,,,"2362,0268",,,,,"2637,82434",,,,,"2967,91742",,,,,"3483,0914",,,,,"4112,7742"
IEO,Reference,Japan,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"1306,2006","1374,3042",,,,,,,,"1295,99608",,,,,"1295,13652",,,,,"1276,9976",,,,,"1261,00758",,,,,"1223,9914"
IEO,Reference,Mexico/Chile,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"565,5464","560,2568",,,,,,,,"564,95132",,,,,"586,8701",,,,,"631,86476",,,,,"692,37558",,,,,"760,53428"
IEO,Reference,Middle East,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"2014,3458","2086,7472",,,,,,,,"2643,99554",,,,,"2873,94988",,,,,"3181,93684",,,,,"3494,13344",,,,,"3797,13936"
IEO,Reference,Russia,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"1867,4492","1978,5308",,,,,,,,"1999,0831",,,,,"2052,22154",,,,,"2090,63726",,,,,"2119,90638",,,,,"2054,1831"
IEO,Reference,South Korea,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"707,2636","704,5086",,,,,,,,"809,23166",,,,,"817,97052",,,,,"838,90852",,,,,"885,2366",,,,,"936,60082"
IEO,Reference,United States,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"6042,574323","5809,38725",,,,,,,,"6060,1184",,,,,"6073,2322",,,,,"6076,2076",,,,,"6083,591",,,,,"6115,1082"
IEO,Reference,World,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,,"35086,88633","35562,39545",,,,,,,,"39265,83586",,,,,"41250,18522",,,,,"43091,08724",,,,,"45287,91322",,,,,"47624,6381"
